#NO_PRODUCTS, NO_STORES
0.0, 48.0, 0.0, 0.0, 0.0, 19.0, 0.0, 29.0, 0.0, 32.0, 0.0, 29.0, 0.0, 28.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 30.0, 0.0, 0.0, 42.0, 0.0, 0.0, 40.0, 0.0, 2.0, 0.0, 41.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.0, 0.0, 0.0, 2.0, 30.0, 1.0, 
0.0, 1.0, 22.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 21.0, 5.0, 0.0, 0.0, 20.0, 9.0, 29.0, 0.0, 11.0, 24.0, 0.0, 0.0, 0.0, 15.0, 24.0, 33.0, 1.0, 0.0, 17.0, 0.0, 35.0, 0.0, 0.0, 0.0, 46.0, 0.0, 0.0, 31.0, 0.0, 0.0, 2.0, 10.0, 0.0, 22.0, 35.0, 5.0, 32.0, 
4.0, 0.0, 0.0, 26.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 8.0, 21.0, 0.0, 37.0, 0.0, 0.0, 23.0, 33.0, 18.0, 0.0, 0.0, 0.0, 0.0, 30.0, 43.0, 0.0, 0.0, 38.0, 48.0, 0.0, 31.0, 45.0, 27.0, 14.0, 0.0, 0.0, 44.0, 0.0, 0.0, 44.0, 29.0, 45.0, 13.0, 36.0, 5.0, 0.0, 0.0, 44.0, 40.0, 0.0, 
0.0, 0.0, 8.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 9.0, 0.0, 16.0, 0.0, 46.0, 0.0, 24.0, 0.0, 27.0, 0.0, 0.0, 0.0, 28.0, 0.0, 3.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.0, 0.0, 0.0, 0.0, 15.0, 0.0, 5.0, 0.0, 38.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.0, 0.0, 17.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 43.0, 0.0, 29.0, 6.0, 8.0, 19.0, 45.0, 0.0, 6.0, 0.0, 21.0, 17.0, 42.0, 6.0, 0.0, 0.0, 3.0, 0.0, 25.0, 
0.0, 36.0, 0.0, 48.0, 0.0, 0.0, 17.0, 9.0, 26.0, 0.0, 31.0, 9.0, 0.0, 0.0, 0.0, 34.0, 0.0, 0.0, 29.0, 0.0, 44.0, 16.0, 0.0, 44.0, 0.0, 0.0, 0.0, 27.0, 23.0, 36.0, 23.0, 42.0, 0.0, 0.0, 2.0, 4.0, 29.0, 17.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 11.0, 
32.0, 20.0, 0.0, 0.0, 0.0, 0.0, 21.0, 29.0, 0.0, 46.0, 0.0, 33.0, 0.0, 26.0, 0.0, 0.0, 0.0, 8.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 41.0, 1.0, 0.0, 45.0, 11.0, 0.0, 0.0, 0.0, 26.0, 3.0, 40.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.0, 39.0, 
0.0, 30.0, 14.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 6.0, 0.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 35.0, 43.0, 43.0, 27.0, 0.0, 8.0, 20.0, 0.0, 0.0, 0.0, 29.0, 44.0, 10.0, 0.0, 9.0, 0.0, 47.0, 45.0, 0.0, 0.0, 11.0, 26.0, 0.0, 0.0, 33.0, 18.0, 0.0, 50.0, 
0.0, 0.0, 48.0, 11.0, 3.0, 0.0, 36.0, 0.0, 8.0, 48.0, 44.0, 31.0, 0.0, 0.0, 34.0, 5.0, 0.0, 0.0, 0.0, 10.0, 45.0, 49.0, 0.0, 0.0, 0.0, 2.0, 25.0, 31.0, 19.0, 24.0, 0.0, 0.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0, 38.0, 0.0, 0.0, 24.0, 11.0, 0.0, 0.0, 0.0, 0.0, 43.0, 45.0, 31.0, 
0.0, 0.0, 0.0, 36.0, 0.0, 6.0, 46.0, 0.0, 8.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 22.0, 10.0, 47.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.0, 0.0, 10.0, 20.0, 0.0, 26.0, 31.0, 0.0, 0.0, 31.0, 0.0, 0.0, 45.0, 27.0, 8.0, 0.0, 0.0, 0.0, 37.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 45.0, 0.0, 0.0, 36.0, 0.0, 0.0, 0.0, 36.0, 4.0, 16.0, 0.0, 2.0, 0.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 36.0, 0.0, 0.0, 40.0, 0.0, 26.0, 0.0, 0.0, 10.0, 0.0, 0.0, 13.0, 0.0, 5.0, 0.0, 
23.0, 12.0, 0.0, 50.0, 0.0, 0.0, 12.0, 19.0, 22.0, 4.0, 0.0, 39.0, 0.0, 49.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 10.0, 0.0, 39.0, 0.0, 0.0, 32.0, 0.0, 38.0, 0.0, 45.0, 35.0, 0.0, 23.0, 0.0, 34.0, 32.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 36.0, 0.0, 27.0, 
0.0, 0.0, 29.0, 32.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 46.0, 49.0, 0.0, 0.0, 0.0, 0.0, 38.0, 32.0, 21.0, 21.0, 10.0, 23.0, 0.0, 6.0, 0.0, 0.0, 32.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 12.0, 0.0, 13.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 6.0, 0.0, 
45.0, 39.0, 37.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 43.0, 0.0, 0.0, 23.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 7.0, 0.0, 35.0, 8.0, 20.0, 11.0, 0.0, 18.0, 6.0, 0.0, 0.0, 0.0, 0.0, 38.0, 44.0, 0.0, 44.0, 
38.0, 25.0, 0.0, 0.0, 0.0, 0.0, 35.0, 31.0, 0.0, 36.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 2.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.0, 46.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 12.0, 12.0, 12.0, 12.0, 0.0, 0.0, 10.0, 23.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 25.0, 0.0, 8.0, 49.0, 0.0, 0.0, 0.0, 8.0, 50.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0, 0.0, 8.0, 14.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.0, 30.0, 41.0, 44.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 36.0, 0.0, 27.0, 0.0, 45.0, 
33.0, 0.0, 0.0, 3.0, 27.0, 30.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 7.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 40.0, 0.0, 0.0, 0.0, 0.0, 24.0, 10.0, 0.0, 19.0, 10.0, 0.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 7.0, 0.0, 37.0, 0.0, 44.0, 33.0, 0.0, 0.0, 
0.0, 14.0, 6.0, 0.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 6.0, 0.0, 40.0, 26.0, 44.0, 0.0, 0.0, 45.0, 0.0, 29.0, 0.0, 13.0, 38.0, 0.0, 0.0, 0.0, 25.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 41.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 23.0, 2.0, 0.0, 29.0, 9.0, 0.0, 16.0, 0.0, 36.0, 49.0, 0.0, 0.0, 23.0, 0.0, 15.0, 0.0, 0.0, 6.0, 5.0, 0.0, 0.0, 24.0, 41.0, 0.0, 19.0, 0.0, 3.0, 0.0, 0.0, 8.0, 33.0, 0.0, 15.0, 0.0, 5.0, 0.0, 0.0, 0.0, 3.0, 38.0, 0.0, 50.0, 33.0, 19.0, 0.0, 39.0, 19.0, 0.0, 2.0, 
0.0, 25.0, 0.0, 0.0, 0.0, 6.0, 0.0, 36.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0, 42.0, 39.0, 0.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49.0, 0.0, 11.0, 0.0, 0.0, 17.0, 12.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.0, 0.0, 0.0, 0.0, 12.0, 46.0, 0.0, 0.0, 0.0, 3.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 33.0, 5.0, 0.0, 0.0, 0.0, 44.0, 42.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 2.0, 32.0, 28.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.0, 0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 38.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 20.0, 0.0, 0.0, 36.0, 
0.0, 0.0, 0.0, 39.0, 0.0, 30.0, 41.0, 43.0, 0.0, 47.0, 7.0, 0.0, 0.0, 27.0, 45.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 15.0, 0.0, 0.0, 31.0, 0.0, 45.0, 11.0, 0.0, 0.0, 11.0, 48.0, 0.0, 0.0, 35.0, 0.0, 25.0, 22.0, 17.0, 45.0, 0.0, 0.0, 14.0, 6.0, 0.0, 31.0, 0.0, 6.0, 43.0, 48.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 20.0, 16.0, 0.0, 0.0, 26.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 0.0, 0.0, 27.0, 15.0, 0.0, 28.0, 0.0, 0.0, 0.0, 46.0, 40.0, 0.0, 37.0, 0.0, 7.0, 47.0, 40.0, 0.0, 28.0, 24.0, 0.0, 0.0, 16.0, 0.0, 22.0, 0.0, 22.0, 
0.0, 43.0, 0.0, 0.0, 39.0, 0.0, 0.0, 31.0, 0.0, 0.0, 22.0, 0.0, 13.0, 0.0, 0.0, 9.0, 45.0, 37.0, 0.0, 12.0, 0.0, 0.0, 0.0, 38.0, 0.0, 38.0, 0.0, 4.0, 32.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 18.0, 50.0, 0.0, 0.0, 44.0, 9.0, 26.0, 0.0, 0.0, 12.0, 
0.0, 0.0, 0.0, 48.0, 0.0, 17.0, 2.0, 23.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 44.0, 26.0, 3.0, 0.0, 28.0, 28.0, 0.0, 20.0, 0.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 5.0, 0.0, 43.0, 0.0, 10.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 31.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 40.0, 0.0, 0.0, 26.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 43.0, 0.0, 25.0, 10.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 43.0, 0.0, 25.0, 0.0, 0.0, 17.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42.0, 12.0, 0.0, 34.0, 0.0, 0.0, 0.0, 45.0, 0.0, 0.0, 5.0, 0.0, 44.0, 0.0, 42.0, 2.0, 0.0, 0.0, 0.0, 43.0, 0.0, 5.0, 0.0, 43.0, 46.0, 9.0, 43.0, 15.0, 11.0, 
17.0, 19.0, 0.0, 0.0, 22.0, 0.0, 0.0, 12.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 26.0, 0.0, 0.0, 10.0, 6.0, 29.0, 0.0, 0.0, 0.0, 0.0, 17.0, 42.0, 28.0, 35.0, 24.0, 33.0, 0.0, 38.0, 7.0, 16.0, 5.0, 44.0, 23.0, 0.0, 27.0, 0.0, 34.0, 32.0, 35.0, 15.0, 26.0, 23.0, 0.0, 
0.0, 23.0, 7.0, 22.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 38.0, 47.0, 0.0, 1.0, 9.0, 0.0, 0.0, 24.0, 25.0, 0.0, 0.0, 0.0, 0.0, 44.0, 0.0, 3.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 49.0, 0.0, 0.0, 13.0, 9.0, 
0.0, 0.0, 36.0, 19.0, 0.0, 0.0, 10.0, 10.0, 0.0, 50.0, 12.0, 0.0, 47.0, 12.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 33.0, 0.0, 14.0, 43.0, 0.0, 0.0, 13.0, 0.0, 0.0, 50.0, 31.0, 0.0, 0.0, 37.0, 49.0, 0.0, 35.0, 0.0, 50.0, 0.0, 15.0, 0.0, 8.0, 21.0, 1.0, 0.0, 28.0, 0.0, 26.0, 0.0, 
0.0, 0.0, 42.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 20.0, 6.0, 0.0, 0.0, 0.0, 0.0, 38.0, 0.0, 0.0, 37.0, 0.0, 0.0, 25.0, 15.0, 0.0, 25.0, 0.0, 37.0, 8.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 13.0, 0.0, 0.0, 38.0, 0.0, 42.0, 0.0, 
0.0, 50.0, 0.0, 31.0, 0.0, 2.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 45.0, 0.0, 29.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 49.0, 0.0, 0.0, 39.0, 0.0, 23.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 41.0, 11.0, 0.0, 0.0, 0.0, 32.0, 33.0, 0.0, 0.0, 41.0, 47.0, 0.0, 39.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 1.0, 47.0, 30.0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 16.0, 0.0, 0.0, 0.0, 37.0, 22.0, 0.0, 0.0, 2.0, 36.0, 
0.0, 0.0, 0.0, 23.0, 0.0, 0.0, 0.0, 7.0, 0.0, 33.0, 0.0, 0.0, 0.0, 9.0, 17.0, 0.0, 18.0, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 37.0, 40.0, 0.0, 18.0, 24.0, 36.0, 0.0, 40.0, 35.0, 2.0, 0.0, 33.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.0, 8.0, 24.0, 17.0, 0.0, 
0.0, 0.0, 0.0, 39.0, 0.0, 0.0, 0.0, 0.0, 46.0, 29.0, 0.0, 0.0, 0.0, 15.0, 3.0, 16.0, 43.0, 0.0, 0.0, 0.0, 25.0, 0.0, 38.0, 0.0, 0.0, 10.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.0, 0.0, 0.0, 0.0, 41.0, 32.0, 0.0, 0.0, 0.0, 14.0, 0.0, 43.0, 0.0, 0.0, 0.0, 32.0, 0.0, 
0.0, 0.0, 26.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.0, 0.0, 25.0, 0.0, 0.0, 0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 25.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.0, 0.0, 0.0, 8.0, 0.0, 0.0, 19.0, 0.0, 18.0, 2.0, 0.0, 
29.0, 48.0, 45.0, 0.0, 19.0, 26.0, 0.0, 10.0, 0.0, 0.0, 0.0, 8.0, 28.0, 21.0, 17.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 33.0, 0.0, 12.0, 44.0, 0.0, 0.0, 28.0, 28.0, 10.0, 0.0, 0.0, 0.0, 32.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 50.0, 0.0, 24.0, 36.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 20.0, 45.0, 12.0, 35.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 19.0, 27.0, 0.0, 0.0, 0.0, 23.0, 12.0, 0.0, 0.0, 30.0, 0.0, 33.0, 8.0, 44.0, 16.0, 0.0, 15.0, 0.0, 12.0, 17.0, 
7.0, 0.0, 0.0, 27.0, 0.0, 0.0, 38.0, 0.0, 0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 3.0, 34.0, 0.0, 17.0, 0.0, 32.0, 0.0, 27.0, 48.0, 0.0, 42.0, 23.0, 0.0, 0.0, 0.0, 38.0, 0.0, 44.0, 0.0, 0.0, 6.0, 0.0, 15.0, 0.0, 0.0, 21.0, 23.0, 23.0, 2.0, 0.0, 48.0, 0.0, 1.0, 0.0, 
